,sky_transmission
0.5,0.7011452186442421
0.5001,0.7011802697660608
0.5002,0.7012153208878796
0.5003,0.7012503720096984
0.5004,0.7012854231315172
0.5005,0.7013201812293621
0.5005999999999999,0.7013485670602516
0.5006999999999999,0.701376952891141
0.5007999999999999,0.7014053387220305
0.5008999999999999,0.70143372455292
0.5009999999999999,0.7014621103838093
0.5010999999999999,0.7014904962146988
0.5011999999999999,0.7014890427900171
0.5012999999999999,0.7014110534508892
0.5013999999999998,0.7013330641117611
0.5014999999999998,0.7012550747726332
0.5015999999999998,0.7011770854335051
0.5016999999999998,0.7010990960943771
0.5017999999999998,0.7010211067552491
0.5018999999999998,0.7010306374133679
0.5019999999999998,0.7011249597829139
0.5020999999999998,0.7012192821524599
0.5021999999999998,0.701313604522006
0.5022999999999997,0.701407926891552
0.5023999999999997,0.7015022492610979
0.5024999999999997,0.701596571630644
0.5025999999999997,0.701497950945824
0.5026999999999997,0.7013265743666873
0.5027999999999997,0.7011551977875506
0.5028999999999997,0.700983821208414
0.5029999999999997,0.7008124446292774
0.5030999999999997,0.7006410680501407
0.5031999999999996,0.700469691471004
0.5032999999999996,0.6996862100502725
0.5033999999999996,0.6988603593794286
0.5034999999999996,0.6980345087085847
0.5035999999999996,0.6972086580377409
0.5036999999999996,0.696382807366897
0.5037999999999996,0.6955569566960531
0.5038999999999996,0.6949245348570424
0.5039999999999996,0.6955296280686497
0.5040999999999995,0.696134721280257
0.5041999999999995,0.6967398144918643
0.5042999999999995,0.6973449077034716
0.5043999999999995,0.6979500009150787
0.5044999999999995,0.698555094126686
0.5045999999999995,0.6991590153157327
0.5046999999999995,0.6997605122622951
0.5047999999999995,0.7003620092088575
0.5048999999999995,0.7009635061554199
0.5049999999999994,0.7015650031019823
0.5050999999999994,0.7021665000485448
0.5051999999999994,0.7027679969951072
0.5052999999999994,0.7029395067981362
0.5053999999999994,0.7026936089701401
0.5054999999999994,0.702447711142144
0.5055999999999994,0.7022018133141479
0.5056999999999994,0.7019559154861518
0.5057999999999994,0.7017100176581558
0.5058999999999994,0.7014641198301597
0.5059999999999993,0.7016680664063885
0.5060999999999993,0.7020839664329663
0.5061999999999993,0.7024998664595442
0.5062999999999993,0.7029157664861221
0.5063999999999993,0.7033316665127
0.5064999999999993,0.7037475665392777
0.5065999999999993,0.7041634665658556
0.5066999999999993,0.7043547671455488
0.5067999999999993,0.7045041791644306
0.5068999999999992,0.7046535911833124
0.5069999999999992,0.7048030032021942
0.5070999999999992,0.704952415221076
0.5071999999999992,0.7051018272399577
0.5072999999999992,0.7052512392588396
0.5073999999999992,0.705293076994286
0.5074999999999992,0.7053345537148373
0.5075999999999992,0.7053760304353888
0.5076999999999992,0.7054175071559401
0.5077999999999991,0.7054589838764915
0.5078999999999991,0.7055004605970429
0.5079999999999991,0.705594460162321
0.5080999999999991,0.7060077895536404
0.5081999999999991,0.70642111894496
0.5082999999999991,0.7068344483362794
0.5083999999999991,0.707247777727599
0.5084999999999991,0.7076611071189184
0.508599999999999,0.7080744365102379
0.508699999999999,0.7084539482379605
0.508799999999999,0.7087450039064426
0.508899999999999,0.7090360595749245
0.508999999999999,0.7093271152434066
0.509099999999999,0.7096181709118886
0.509199999999999,0.7099092265803707
0.509299999999999,0.7102002822488527
0.509399999999999,0.7104633181235557
0.509499999999999,0.7106847808208537
0.5095999999999989,0.7109062435181518
0.5096999999999989,0.7111277062154497
0.5097999999999989,0.7113491689127478
0.5098999999999989,0.7115706316100459
0.5099999999999989,0.7117920943073438
0.5100999999999989,0.7120559164737024
0.5101999999999989,0.7123589361053803
0.5102999999999989,0.7126619557370582
0.5103999999999989,0.7129649753687362
0.5104999999999988,0.713267995000414
0.5105999999999988,0.7135710146320919
0.5106999999999988,0.7138740342637698
0.5107999999999988,0.7140589739146191
0.5108999999999988,0.7141736216299801
0.5109999999999988,0.714288269345341
0.5110999999999988,0.7144029170607018
0.5111999999999988,0.7145175647760628
0.5112999999999988,0.7146322124914236
0.5113999999999987,0.7147468602067845
0.5114999999999987,0.714893874130297
0.5115999999999987,0.7150531654846616
0.5116999999999987,0.7152124568390262
0.5117999999999987,0.7153717481933908
0.5118999999999987,0.7155310395477553
0.5119999999999987,0.71569033090212
0.5120999999999987,0.7158496222564845
0.5121999999999987,0.7159843969191894
0.5122999999999986,0.7161135624178117
0.5123999999999986,0.716242727916434
0.5124999999999986,0.7163718934150561
0.5125999999999986,0.7165010589136784
0.5126999999999986,0.7166302244123007
0.5127999999999986,0.7167593899109229
0.5128999999999986,0.7168657051061204
0.5129999999999986,0.7169692906129016
0.5130999999999986,0.717072876119683
0.5131999999999985,0.7171764616264643
0.5132999999999985,0.7172800471332456
0.5133999999999985,0.7173836326400269
0.5134999999999985,0.7174872181468082
0.5135999999999985,0.717581367938254
0.5136999999999985,0.7176751594177839
0.5137999999999985,0.717768950897314
0.5138999999999985,0.7178627423768439
0.5139999999999985,0.7179565338563738
0.5140999999999984,0.7180503253359038
0.5141999999999984,0.7181440975259662
0.5142999999999984,0.7182370911845386
0.5143999999999984,0.718330084843111
0.5144999999999984,0.7184230785016834
0.5145999999999984,0.7185160721602558
0.5146999999999984,0.7186090658188283
0.5147999999999984,0.7187020594774007
0.5148999999999984,0.718796603110005
0.5149999999999983,0.718910109172017
0.5150999999999983,0.719023615234029
0.5151999999999983,0.7191371212960409
0.5152999999999983,0.7192506273580529
0.5153999999999983,0.7193641334200649
0.5154999999999983,0.7194776394820769
0.5155999999999983,0.7195889930838468
0.5156999999999983,0.7196841893471863
0.5157999999999983,0.7197793856105257
0.5158999999999982,0.719874581873865
0.5159999999999982,0.7199697781372044
0.5160999999999982,0.7200649744005438
0.5161999999999982,0.7201601706638833
0.5162999999999982,0.7202582682436798
0.5163999999999982,0.7203727872699768
0.5164999999999982,0.7204873062962738
0.5165999999999982,0.7206018253225708
0.5166999999999982,0.7207163443488678
0.5167999999999981,0.7208308633751648
0.5168999999999981,0.7209453824014618
0.5169999999999981,0.7210558526105384
0.5170999999999981,0.721147012239399
0.5171999999999981,0.7212381718682597
0.5172999999999981,0.7213293314971203
0.5173999999999981,0.721420491125981
0.5174999999999981,0.7215116507548417
0.5175999999999981,0.7216028103837023
0.517699999999998,0.7216938230839101
0.517799999999998,0.7217841973169439
0.517899999999998,0.7218745715499777
0.517999999999998,0.7219649457830116
0.518099999999998,0.7220553200160454
0.518199999999998,0.7221456942490793
0.518299999999998,0.7222360684821132
0.518399999999998,0.7223305794487248
0.518499999999998,0.7224425685335731
0.518599999999998,0.7225545576184216
0.5186999999999979,0.7226665467032699
0.5187999999999979,0.7227785357881183
0.5188999999999979,0.7228905248729667
0.5189999999999979,0.723002513957815
0.5190999999999979,0.7231106873216261
0.5191999999999979,0.7232021880087446
0.5192999999999979,0.7232936886958631
0.5193999999999979,0.7233851893829816
0.5194999999999979,0.7234766900701001
0.5195999999999978,0.7235681907572185
0.5196999999999978,0.723659691444337
0.5197999999999978,0.7237496830919833
0.5198999999999978,0.7238323911756491
0.5199999999999978,0.7239150992593149
0.5200999999999978,0.7239978073429807
0.5201999999999978,0.7240805154266464
0.5202999999999978,0.7241632235103123
0.5203999999999978,0.724245931593978
0.5204999999999977,0.724325439761322
0.5205999999999977,0.7243864585971268
0.5206999999999977,0.7244474774329315
0.5207999999999977,0.7245084962687363
0.5208999999999977,0.724569515104541
0.5209999999999977,0.7246305339403457
0.5210999999999977,0.7246915527761505
0.5211999999999977,0.7247496246837657
0.5212999999999977,0.7247847822337673
0.5213999999999976,0.7248199397837688
0.5214999999999976,0.7248550973337704
0.5215999999999976,0.724890254883772
0.5216999999999976,0.7249254124337736
0.5217999999999976,0.7249605699837751
0.5218999999999976,0.7249956698667552
0.5219999999999976,0.7250300136367325
0.5220999999999976,0.7250643574067097
0.5221999999999976,0.725098701176687
0.5222999999999975,0.7251330449466642
0.5223999999999975,0.7251673887166413
0.5224999999999975,0.7252017324866186
0.5225999999999975,0.7252360621815455
0.5226999999999975,0.7252696350237388
0.5227999999999975,0.725303207865932
0.5228999999999975,0.7253367807081254
0.5229999999999975,0.7253703535503185
0.5230999999999975,0.7254039263925118
0.5231999999999974,0.7254374992347051
0.5232999999999974,0.7254710720768984
0.5233999999999974,0.7254778852110696
0.5234999999999974,0.7254834702655063
0.5235999999999974,0.7254890553199429
0.5236999999999974,0.7254946403743796
0.5237999999999974,0.7255002254288162
0.5238999999999974,0.7255058104832529
0.5239999999999974,0.7255113955376896
0.5240999999999973,0.7255031406319973
0.5241999999999973,0.7254930774298836
0.5242999999999973,0.7254830142277698
0.5243999999999973,0.7254729510256561
0.5244999999999973,0.7254628878235425
0.5245999999999973,0.7254528246214288
0.5246999999999973,0.7254427614193151
0.5247999999999973,0.7254614766071766
0.5248999999999973,0.72548724285687
0.5249999999999972,0.7255130091065635
0.5250999999999972,0.725538775356257
0.5251999999999972,0.7255645416059504
0.5252999999999972,0.7255903078556438
0.5253999999999972,0.7256160741053372
0.5254999999999972,0.7256163260111382
0.5255999999999972,0.7256062776017412
0.5256999999999972,0.7255962291923442
0.5257999999999972,0.7255861807829473
0.5258999999999971,0.7255761323735503
0.5259999999999971,0.7255660839641533
0.5260999999999971,0.7255560355547565
0.5261999999999971,0.725549388844665
0.5262999999999971,0.7255448986594527
0.5263999999999971,0.7255404084742403
0.5264999999999971,0.725535918289028
0.5265999999999971,0.7255314281038157
0.5266999999999971,0.7255269379186033
